x1,x2,x3,x4,x5
3354.4921875,3505.859375,3984.375,4995.1171875,6201.171875
3344.7265625,3520.5078125,3974.609375,4985.3515625,6201.171875
3374.0234375,3525.390625,3969.7265625,5009.765625,6196.2890625
3374.0234375,3535.15625,3984.375,5009.765625,6206.0546875
3369.140625,3515.625,3974.609375,5004.8828125,6201.171875
3383.7890625,3549.8046875,3994.140625,5009.765625,6210.9375
3378.90625,3554.6875,3994.140625,5019.53125,6220.703125
3374.0234375,3535.15625,3974.609375,5024.4140625,6206.0546875
3378.90625,3549.8046875,4003.90625,5048.828125,6215.8203125
3393.5546875,3544.921875,3999.0234375,5048.828125,6220.703125
3398.4375,3520.5078125,4003.90625,5024.4140625,6230.46875
3393.5546875,3525.390625,4008.7890625,5024.4140625,6254.8828125
3388.671875,3510.7421875,4023.4375,5039.0625,6250.0
3408.203125,3505.859375,4018.5546875,5043.9453125,6250.0
3403.3203125,3510.7421875,4018.5546875,5024.4140625,6240.234375
3417.96875,3491.2109375,4028.3203125,5019.53125,6240.234375
3403.3203125,3505.859375,4038.0859375,5019.53125,6269.53125
3403.3203125,3491.2109375,4038.0859375,4990.234375,6254.8828125
3393.5546875,3500.9765625,4033.203125,5024.4140625,6259.765625
3417.96875,3491.2109375,4033.203125,5004.8828125,6254.8828125
3432.6171875,3481.4453125,4052.734375,4990.234375,6279.296875
3408.203125,3491.2109375,4047.8515625,4980.46875,6298.828125
3403.3203125,3486.328125,4042.96875,4975.5859375,6284.1796875
3432.6171875,3471.6796875,4062.5,4975.5859375,6298.828125
3432.6171875,3491.2109375,4062.5,4960.9375,6303.7109375
3442.3828125,3457.03125,4072.265625,4951.171875,6298.828125
3437.5,3491.2109375,4062.5,4960.9375,6308.59375
3427.734375,3466.796875,4067.3828125,4956.0546875,6303.7109375
3437.5,3442.3828125,4067.3828125,4926.7578125,6298.828125
3437.5,3452.1484375,4077.1484375,4960.9375,6337.890625
3452.1484375,3437.5,4077.1484375,4931.640625,6318.359375
3447.265625,3432.6171875,4086.9140625,4936.5234375,6298.828125
3452.1484375,3452.1484375,4077.1484375,4921.875,6323.2421875
3432.6171875,3427.734375,4052.734375,4926.7578125,6342.7734375
3452.1484375,3442.3828125,4062.5,4912.109375,6376.953125
3413.0859375,3437.5,4067.3828125,4960.9375,6337.890625
3417.96875,3476.5625,4067.3828125,4926.7578125,6328.125
3408.203125,3461.9140625,4057.6171875,4921.875,6313.4765625
3417.96875,3466.796875,4038.0859375,4916.9921875,6308.59375
3422.8515625,3471.6796875,4038.0859375,4926.7578125,6289.0625
3398.4375,3471.6796875,4038.0859375,4936.5234375,6279.296875
3393.5546875,3496.09375,4042.96875,4941.40625,6284.1796875
3408.203125,3471.6796875,4033.203125,4941.40625,6269.53125
3374.0234375,3491.2109375,4062.5,4946.2890625,6279.296875
3388.671875,3471.6796875,4008.7890625,4960.9375,6289.0625
3383.7890625,3491.2109375,3999.0234375,4951.171875,6254.8828125
3388.671875,3491.2109375,4018.5546875,4965.8203125,6245.1171875
3383.7890625,3496.09375,4013.671875,4951.171875,6250.0
3354.4921875,3491.2109375,4013.671875,4936.5234375,6235.3515625
3378.90625,3496.09375,3999.0234375,4956.0546875,6230.46875
3378.90625,3496.09375,3999.0234375,4965.8203125,6230.46875
3378.90625,3500.9765625,3999.0234375,4975.5859375,6215.8203125
3354.4921875,3500.9765625,4003.90625,4975.5859375,6220.703125
3359.375,3500.9765625,4023.4375,4990.234375,6215.8203125
3344.7265625,3510.7421875,3994.140625,4975.5859375,6196.2890625
3378.90625,3520.5078125,3999.0234375,4980.46875,6196.2890625
3339.84375,3515.625,3989.2578125,4995.1171875,6196.2890625
3344.7265625,3520.5078125,3984.375,4995.1171875,6191.40625
3354.4921875,3515.625,3989.2578125,4970.703125,6181.640625
3364.2578125,3510.7421875,3989.2578125,4985.3515625,6191.40625
3369.140625,3525.390625,3999.0234375,5004.8828125,6191.40625
3369.140625,3525.390625,3999.0234375,5004.8828125,6196.2890625
3369.140625,3549.8046875,3999.0234375,5004.8828125,6210.9375
3383.7890625,3544.921875,4038.0859375,5014.6484375,6210.9375
3398.4375,3554.6875,3994.140625,5014.6484375,6191.40625
3403.3203125,3544.921875,4013.671875,5024.4140625,6206.0546875
3403.3203125,3554.6875,4013.671875,5048.828125,6215.8203125
3413.0859375,3525.390625,4033.203125,5029.296875,6215.8203125
3422.8515625,3525.390625,4028.3203125,5024.4140625,6225.5859375
3403.3203125,3520.5078125,4033.203125,5034.1796875,6235.3515625
3413.0859375,3520.5078125,4033.203125,5048.828125,6240.234375
3427.734375,3515.625,4047.8515625,5048.828125,6235.3515625
3413.0859375,3500.9765625,4052.734375,5024.4140625,6225.5859375
3422.8515625,3481.4453125,4042.96875,5009.765625,6250.0
3422.8515625,3510.7421875,4042.96875,5014.6484375,6235.3515625
3422.8515625,3496.09375,4042.96875,5000.0,6254.8828125
3422.8515625,3481.4453125,4038.0859375,4995.1171875,6259.765625
3427.734375,3486.328125,4047.8515625,5000.0,6284.1796875
3413.0859375,3491.2109375,4062.5,4990.234375,6259.765625
3417.96875,3491.2109375,4082.03125,4965.8203125,6269.53125
3432.6171875,3461.9140625,4067.3828125,4990.234375,6254.8828125
3447.265625,3471.6796875,4067.3828125,4990.234375,6274.4140625
3461.9140625,3461.9140625,4077.1484375,4975.5859375,6274.4140625
3437.5,3505.859375,4091.796875,4956.0546875,6293.9453125
3442.3828125,3466.796875,4067.3828125,4960.9375,6303.7109375
3437.5,3461.9140625,4096.6796875,4960.9375,6298.828125
3452.1484375,3471.6796875,4096.6796875,4965.8203125,6308.59375
3427.734375,3461.9140625,4091.796875,4956.0546875,6303.7109375
3413.0859375,3457.03125,4091.796875,4941.40625,6313.4765625
3427.734375,3457.03125,4091.796875,4946.2890625,6318.359375
3422.8515625,3437.5,4082.03125,4946.2890625,6313.4765625
3427.734375,3447.265625,4062.5,4916.9921875,6303.7109375
3427.734375,3447.265625,4077.1484375,4936.5234375,6323.2421875
3427.734375,3466.796875,4052.734375,4931.640625,6318.359375
3413.0859375,3457.03125,4038.0859375,4926.7578125,6308.59375
3427.734375,3461.9140625,4072.265625,4936.5234375,6298.828125
3403.3203125,3476.5625,4042.96875,4926.7578125,6284.1796875
3408.203125,3466.796875,4033.203125,4951.171875,6284.1796875
3408.203125,3466.796875,4038.0859375,4956.0546875,6274.4140625
3393.5546875,3476.5625,4038.0859375,4941.40625,6259.765625
3388.671875,3491.2109375,4033.203125,4956.0546875,6230.46875
3398.4375,3510.7421875,4038.0859375,4965.8203125,6250.0
3369.140625,3491.2109375,4038.0859375,4970.703125,6235.3515625
3383.7890625,3505.859375,4033.203125,4975.5859375,6245.1171875
3374.0234375,3500.9765625,4028.3203125,4980.46875,6245.1171875
3378.90625,3515.625,4003.90625,4985.3515625,6230.46875
3374.0234375,3486.328125,3999.0234375,4985.3515625,6225.5859375
3378.90625,3510.7421875,4018.5546875,4995.1171875,6230.46875
3388.671875,3510.7421875,3994.140625,4960.9375,6235.3515625
3374.0234375,3549.8046875,3999.0234375,4990.234375,6196.2890625
3359.375,3530.2734375,3979.4921875,4995.1171875,6225.5859375
3344.7265625,3510.7421875,3994.140625,4965.8203125,6186.5234375
3364.2578125,3510.7421875,3999.0234375,4995.1171875,6196.2890625
3349.609375,3520.5078125,3989.2578125,5009.765625,6186.5234375
3369.140625,3535.15625,3999.0234375,5014.6484375,6196.2890625
3344.7265625,3535.15625,3989.2578125,5014.6484375,6181.640625
3378.90625,3525.390625,3989.2578125,5014.6484375,6181.640625
3369.140625,3525.390625,4008.7890625,5019.53125,6191.40625
3354.4921875,3530.2734375,3994.140625,5039.0625,6186.5234375
3383.7890625,3574.21875,4013.671875,5034.1796875,6191.40625
3374.0234375,3535.15625,4008.7890625,5039.0625,6196.2890625
3398.4375,3559.5703125,3989.2578125,5058.59375,6215.8203125
3403.3203125,3544.921875,3994.140625,5034.1796875,6225.5859375
3403.3203125,3549.8046875,4008.7890625,5048.828125,6210.9375
3408.203125,3544.921875,4008.7890625,5043.9453125,6225.5859375
3393.5546875,3520.5078125,4028.3203125,5073.2421875,6225.5859375
3403.3203125,3540.0390625,4013.671875,5058.59375,6245.1171875
3417.96875,3515.625,4028.3203125,5043.9453125,6259.765625
3388.671875,3525.390625,4038.0859375,5039.0625,6245.1171875
3398.4375,3525.390625,4052.734375,5029.296875,6250.0
3413.0859375,3510.7421875,4042.96875,5019.53125,6279.296875
3422.8515625,3510.7421875,4052.734375,5014.6484375,6245.1171875
3422.8515625,3510.7421875,4057.6171875,5009.765625,6264.6484375
3427.734375,3481.4453125,4038.0859375,5004.8828125,6264.6484375
3413.0859375,3496.09375,4057.6171875,5004.8828125,6259.765625
3413.0859375,3486.328125,4052.734375,4995.1171875,6259.765625
3432.6171875,3496.09375,4096.6796875,4985.3515625,6298.828125
3427.734375,3486.328125,4057.6171875,4985.3515625,6293.9453125
3452.1484375,3461.9140625,4072.265625,4960.9375,6308.59375
3437.5,3476.5625,4072.265625,4980.46875,6289.0625
3437.5,3457.03125,4057.6171875,4965.8203125,6328.125
3442.3828125,3466.796875,4086.9140625,4995.1171875,6313.4765625
3442.3828125,3442.3828125,4096.6796875,4965.8203125,6313.4765625
3457.03125,3466.796875,4067.3828125,4960.9375,6318.359375
3447.265625,3461.9140625,4086.9140625,4956.0546875,6323.2421875
3427.734375,3457.03125,4086.9140625,4965.8203125,6333.0078125
3427.734375,3466.796875,4091.796875,4951.171875,6318.359375
3437.5,3452.1484375,4062.5,4946.2890625,6342.7734375
3422.8515625,3442.3828125,4062.5,4970.703125,6337.890625
3422.8515625,3447.265625,4057.6171875,4941.40625,6323.2421875
3408.203125,3457.03125,4062.5,4936.5234375,6323.2421875
3413.0859375,3457.03125,4047.8515625,4921.875,6303.7109375
3393.5546875,3471.6796875,4062.5,4951.171875,6308.59375
3408.203125,3476.5625,4062.5,4951.171875,6279.296875
3383.7890625,3481.4453125,4047.8515625,4960.9375,6284.1796875
3369.140625,3496.09375,4042.96875,4951.171875,6284.1796875
3383.7890625,3476.5625,4008.7890625,4956.0546875,6279.296875
3378.90625,3486.328125,4038.0859375,4975.5859375,6250.0
3383.7890625,3505.859375,4023.4375,4970.703125,6259.765625
3378.90625,3535.15625,4033.203125,4980.46875,6259.765625
3369.140625,3515.625,4023.4375,4975.5859375,6279.296875
3359.375,3505.859375,4018.5546875,4946.2890625,6245.1171875
3359.375,3510.7421875,4018.5546875,4990.234375,6245.1171875
3369.140625,3530.2734375,4018.5546875,4995.1171875,6235.3515625
3349.609375,3540.0390625,4013.671875,4990.234375,6225.5859375
3359.375,3510.7421875,3994.140625,5000.0,6225.5859375
3364.2578125,3530.2734375,3989.2578125,4995.1171875,6230.46875
3369.140625,3540.0390625,4008.7890625,5009.765625,6196.2890625
3369.140625,3530.2734375,4013.671875,4985.3515625,6225.5859375
3344.7265625,3510.7421875,4008.7890625,5009.765625,6210.9375
3354.4921875,3540.0390625,3979.4921875,5009.765625,6220.703125
3344.7265625,3515.625,4003.90625,4995.1171875,6206.0546875
3354.4921875,3520.5078125,4013.671875,5024.4140625,6206.0546875
3359.375,3535.15625,4008.7890625,5014.6484375,6201.171875
3378.90625,3540.0390625,4023.4375,5024.4140625,6215.8203125
3388.671875,3544.921875,4018.5546875,5029.296875,6215.8203125
3383.7890625,3559.5703125,4013.671875,5019.53125,6220.703125
3378.90625,3549.8046875,4023.4375,5034.1796875,6225.5859375
3369.140625,3544.921875,4023.4375,5058.59375,6225.5859375
3378.90625,3530.2734375,4023.4375,5039.0625,6230.46875
3393.5546875,3530.2734375,4023.4375,5048.828125,6235.3515625
3417.96875,3530.2734375,4018.5546875,5073.2421875,6235.3515625
3398.4375,3535.15625,4033.203125,5048.828125,6230.46875
3408.203125,3520.5078125,4028.3203125,5034.1796875,6259.765625
3403.3203125,3510.7421875,4047.8515625,5043.9453125,6245.1171875
3393.5546875,3515.625,4062.5,5034.1796875,6279.296875
3408.203125,3515.625,4038.0859375,5039.0625,6269.53125
3408.203125,3510.7421875,4057.6171875,5009.765625,6289.0625
3422.8515625,3496.09375,4067.3828125,5019.53125,6269.53125
3427.734375,3515.625,4086.9140625,5000.0,6289.0625
3413.0859375,3486.328125,4067.3828125,4990.234375,6289.0625
3442.3828125,3510.7421875,4082.03125,4980.46875,6298.828125
3413.0859375,3466.796875,4082.03125,4985.3515625,6298.828125
3427.734375,3486.328125,4086.9140625,4995.1171875,6298.828125
3413.0859375,3486.328125,4086.9140625,4975.5859375,6293.9453125
3432.6171875,3476.5625,4096.6796875,4965.8203125,6303.7109375
3432.6171875,3486.328125,4077.1484375,4956.0546875,6313.4765625
3447.265625,3476.5625,4091.796875,4960.9375,6298.828125
3447.265625,3461.9140625,4077.1484375,4960.9375,6313.4765625
3447.265625,3452.1484375,4062.5,4951.171875,6328.125
3447.265625,3486.328125,4101.5625,4956.0546875,6323.2421875
3408.203125,3471.6796875,4091.796875,4936.5234375,6323.2421875
3442.3828125,3457.03125,4101.5625,4951.171875,6333.0078125
3417.96875,3442.3828125,4086.9140625,4936.5234375,6342.7734375
3422.8515625,3447.265625,4082.03125,4941.40625,6357.421875
3403.3203125,3457.03125,4082.03125,4941.40625,6347.65625
3427.734375,3442.3828125,4082.03125,4936.5234375,6328.125
3393.5546875,3457.03125,4067.3828125,4926.7578125,6313.4765625
3408.203125,3461.9140625,4072.265625,4921.875,6298.828125
3408.203125,3476.5625,4047.8515625,4936.5234375,6313.4765625
3393.5546875,3476.5625,4057.6171875,4951.171875,6269.53125
3378.90625,3471.6796875,4057.6171875,4960.9375,6279.296875
3388.671875,3457.03125,4033.203125,4946.2890625,6274.4140625
3388.671875,3471.6796875,4028.3203125,4951.171875,6274.4140625
3388.671875,3481.4453125,4033.203125,4956.0546875,6279.296875
3378.90625,3500.9765625,4033.203125,4951.171875,6269.53125
3364.2578125,3500.9765625,4003.90625,4970.703125,6264.6484375
3369.140625,3510.7421875,4023.4375,4970.703125,6274.4140625
3354.4921875,3505.859375,4042.96875,4985.3515625,6254.8828125
3354.4921875,3515.625,4042.96875,4985.3515625,6250.0
3374.0234375,3520.5078125,4042.96875,4975.5859375,6245.1171875
3383.7890625,3510.7421875,4018.5546875,5000.0,6240.234375
3359.375,3500.9765625,4018.5546875,4990.234375,6225.5859375
3349.609375,3540.0390625,4008.7890625,4990.234375,6230.46875
3349.609375,3520.5078125,4013.671875,4980.46875,6220.703125
3339.84375,3515.625,4008.7890625,5009.765625,6240.234375
3349.609375,3525.390625,3989.2578125,4995.1171875,6215.8203125
3359.375,3525.390625,4003.90625,4995.1171875,6201.171875
3325.1953125,3549.8046875,4018.5546875,5000.0,6196.2890625
3364.2578125,3510.7421875,3999.0234375,5000.0,6210.9375
3344.7265625,3549.8046875,4023.4375,5004.8828125,6220.703125
3330.078125,3520.5078125,4018.5546875,5024.4140625,6201.171875
3349.609375,3549.8046875,4042.96875,5039.0625,6210.9375
3374.0234375,3549.8046875,4023.4375,5024.4140625,6215.8203125
3364.2578125,3544.921875,4023.4375,5043.9453125,6215.8203125
3383.7890625,3525.390625,4038.0859375,5039.0625,6235.3515625
3378.90625,3549.8046875,4038.0859375,5034.1796875,6225.5859375
3393.5546875,3525.390625,4033.203125,5034.1796875,6220.703125
3383.7890625,3535.15625,4042.96875,5034.1796875,6235.3515625
3393.5546875,3515.625,4062.5,5043.9453125,6250.0
3388.671875,3515.625,4067.3828125,5029.296875,6235.3515625
3408.203125,3530.2734375,4047.8515625,5019.53125,6264.6484375
3408.203125,3496.09375,4042.96875,5004.8828125,6250.0
3393.5546875,3515.625,4033.203125,5000.0,6289.0625
3413.0859375,3510.7421875,4042.96875,5034.1796875,6264.6484375
3417.96875,3500.9765625,4057.6171875,5004.8828125,6284.1796875
3413.0859375,3481.4453125,4062.5,4995.1171875,6274.4140625
3413.0859375,3481.4453125,4072.265625,4985.3515625,6274.4140625
3427.734375,3486.328125,4072.265625,4965.8203125,6289.0625
3422.8515625,3481.4453125,4091.796875,4975.5859375,6293.9453125
3408.203125,3476.5625,4082.03125,4970.703125,6289.0625
3383.7890625,3476.5625,4082.03125,4970.703125,6308.59375
3427.734375,3500.9765625,4082.03125,4960.9375,6303.7109375
3427.734375,3481.4453125,4091.796875,4956.0546875,6333.0078125
3427.734375,3476.5625,4086.9140625,4970.703125,6308.59375
3447.265625,3471.6796875,4096.6796875,4951.171875,6328.125
3457.03125,3461.9140625,4086.9140625,4946.2890625,6313.4765625
3447.265625,3457.03125,4101.5625,4936.5234375,6323.2421875
3427.734375,3457.03125,4091.796875,4951.171875,6328.125
3427.734375,3461.9140625,4101.5625,4941.40625,6318.359375
3422.8515625,3452.1484375,4096.6796875,4926.7578125,6337.890625
3417.96875,3452.1484375,4091.796875,4936.5234375,6328.125
3422.8515625,3452.1484375,4052.734375,4916.9921875,6328.125
3403.3203125,3452.1484375,4067.3828125,4926.7578125,6313.4765625
3408.203125,3457.03125,4077.1484375,4902.34375,6323.2421875
3398.4375,3457.03125,4062.5,4931.640625,6293.9453125
3408.203125,3466.796875,4057.6171875,4912.109375,6293.9453125
3413.0859375,3481.4453125,4067.3828125,4941.40625,6298.828125
3388.671875,3461.9140625,4057.6171875,4936.5234375,6298.828125
3398.4375,3471.6796875,4072.265625,4936.5234375,6274.4140625
3388.671875,3486.328125,4057.6171875,4941.40625,6279.296875
3364.2578125,3500.9765625,4042.96875,4921.875,6254.8828125
3378.90625,3486.328125,4013.671875,4956.0546875,6269.53125
3374.0234375,3496.09375,4033.203125,4951.171875,6259.765625
3364.2578125,3496.09375,4042.96875,4975.5859375,6250.0
3383.7890625,3510.7421875,4028.3203125,4970.703125,6240.234375
3369.140625,3491.2109375,4013.671875,4965.8203125,6254.8828125
3364.2578125,3500.9765625,4018.5546875,4965.8203125,6235.3515625
3359.375,3510.7421875,4018.5546875,4985.3515625,6225.5859375
3364.2578125,3515.625,4018.5546875,4980.46875,6220.703125
3349.609375,3525.390625,4008.7890625,4975.5859375,6235.3515625
3378.90625,3530.2734375,3999.0234375,4985.3515625,6225.5859375
3330.078125,3500.9765625,4013.671875,4980.46875,6210.9375
3359.375,3530.2734375,3994.140625,4985.3515625,6206.0546875
3374.0234375,3535.15625,4013.671875,5029.296875,6191.40625
3339.84375,3549.8046875,3979.4921875,4990.234375,6210.9375
3364.2578125,3544.921875,4013.671875,4985.3515625,6206.0546875
3364.2578125,3535.15625,4003.90625,5004.8828125,6220.703125
3369.140625,3554.6875,4003.90625,5014.6484375,6196.2890625
3374.0234375,3540.0390625,4018.5546875,5019.53125,6210.9375
3369.140625,3549.8046875,4033.203125,5014.6484375,6210.9375
3383.7890625,3530.2734375,4038.0859375,5029.296875,6210.9375
3393.5546875,3559.5703125,4047.8515625,5029.296875,6245.1171875
3383.7890625,3530.2734375,4033.203125,5024.4140625,6225.5859375
3374.0234375,3549.8046875,4033.203125,5024.4140625,6220.703125
3403.3203125,3486.328125,4033.203125,5029.296875,6250.0
3393.5546875,3510.7421875,4082.03125,5034.1796875,6259.765625
3408.203125,3505.859375,4047.8515625,5029.296875,6264.6484375
3403.3203125,3505.859375,4047.8515625,5019.53125,6264.6484375
3408.203125,3486.328125,4042.96875,5004.8828125,6264.6484375
3413.0859375,3496.09375,4052.734375,4990.234375,6259.765625
3408.203125,3496.09375,4057.6171875,5000.0,6284.1796875
3417.96875,3510.7421875,4042.96875,4990.234375,6284.1796875
3422.8515625,3491.2109375,4062.5,4995.1171875,6293.9453125
3432.6171875,3500.9765625,4057.6171875,4946.2890625,6289.0625
3422.8515625,3452.1484375,4062.5,4985.3515625,6279.296875
3427.734375,3491.2109375,4077.1484375,4975.5859375,6318.359375
3408.203125,3476.5625,4082.03125,4960.9375,6308.59375
3422.8515625,3486.328125,4096.6796875,4965.8203125,6308.59375
3417.96875,3457.03125,4101.5625,4960.9375,6289.0625
3437.5,3466.796875,4091.796875,4946.2890625,6323.2421875
3437.5,3471.6796875,4096.6796875,4965.8203125,6323.2421875
3442.3828125,3442.3828125,4121.09375,4951.171875,6328.125
3452.1484375,3457.03125,4111.328125,4931.640625,6333.0078125
3442.3828125,3452.1484375,4096.6796875,4965.8203125,6337.890625
3442.3828125,3457.03125,4101.5625,4956.0546875,6347.65625
3432.6171875,3461.9140625,4101.5625,4936.5234375,6337.890625
3427.734375,3461.9140625,4096.6796875,4941.40625,6347.65625
3422.8515625,3452.1484375,4082.03125,4936.5234375,6333.0078125
3437.5,3471.6796875,4082.03125,4926.7578125,6313.4765625
3417.96875,3457.03125,4072.265625,4931.640625,6318.359375
3408.203125,3457.03125,4082.03125,4916.9921875,6298.828125
3417.96875,3457.03125,4052.734375,4931.640625,6298.828125
3408.203125,3452.1484375,4062.5,4941.40625,6293.9453125
3383.7890625,3457.03125,4062.5,4946.2890625,6303.7109375
3378.90625,3452.1484375,4082.03125,4936.5234375,6284.1796875
3393.5546875,3481.4453125,4057.6171875,4951.171875,6269.53125
3383.7890625,3466.796875,4047.8515625,4965.8203125,6269.53125
3398.4375,3466.796875,4038.0859375,4956.0546875,6269.53125
3383.7890625,3476.5625,4042.96875,4975.5859375,6284.1796875
3369.140625,3481.4453125,4023.4375,4960.9375,6254.8828125
3388.671875,3471.6796875,4023.4375,4985.3515625,6259.765625
3378.90625,3500.9765625,4008.7890625,4975.5859375,6235.3515625
3388.671875,3496.09375,3994.140625,4975.5859375,6245.1171875
3334.9609375,3515.625,4008.7890625,4975.5859375,6225.5859375
3354.4921875,3491.2109375,4038.0859375,4985.3515625,6230.46875
3354.4921875,3500.9765625,3999.0234375,4990.234375,6210.9375
3364.2578125,3510.7421875,4008.7890625,5014.6484375,6220.703125
3369.140625,3510.7421875,3994.140625,4995.1171875,6210.9375
3354.4921875,3515.625,3994.140625,5009.765625,6240.234375
3354.4921875,3520.5078125,3994.140625,5009.765625,6201.171875
3359.375,3520.5078125,3994.140625,5000.0,6206.0546875
3364.2578125,3515.625,3989.2578125,5009.765625,6196.2890625
3369.140625,3520.5078125,3994.140625,5019.53125,6220.703125
3339.84375,3530.2734375,4013.671875,5024.4140625,6191.40625
3378.90625,3554.6875,4028.3203125,5024.4140625,6215.8203125
3369.140625,3535.15625,4008.7890625,5014.6484375,6225.5859375
3369.140625,3540.0390625,4013.671875,5024.4140625,6230.46875
3393.5546875,3544.921875,4018.5546875,5034.1796875,6225.5859375
3403.3203125,3540.0390625,4023.4375,5039.0625,6210.9375
3393.5546875,3515.625,4028.3203125,5043.9453125,6230.46875
3393.5546875,3510.7421875,4033.203125,5043.9453125,6235.3515625
3413.0859375,3520.5078125,4013.671875,5053.7109375,6245.1171875
3403.3203125,3510.7421875,4038.0859375,5039.0625,6245.1171875
3413.0859375,3505.859375,4042.96875,5019.53125,6230.46875
3408.203125,3530.2734375,4052.734375,5014.6484375,6245.1171875
3417.96875,3491.2109375,4052.734375,5019.53125,6269.53125
3417.96875,3496.09375,4047.8515625,5014.6484375,6269.53125
3417.96875,3486.328125,4062.5,5014.6484375,6269.53125
3413.0859375,3457.03125,4057.6171875,5000.0,6250.0
3437.5,3491.2109375,4062.5,4990.234375,6274.4140625
3457.03125,3481.4453125,4057.6171875,4985.3515625,6264.6484375
3427.734375,3476.5625,4052.734375,4985.3515625,6293.9453125
3427.734375,3471.6796875,4067.3828125,4965.8203125,6284.1796875
3422.8515625,3466.796875,4062.5,4960.9375,6308.59375
3447.265625,3496.09375,4077.1484375,4980.46875,6303.7109375
3437.5,3471.6796875,4072.265625,4975.5859375,6308.59375
3447.265625,3466.796875,4077.1484375,4960.9375,6303.7109375
3447.265625,3461.9140625,4106.4453125,4965.8203125,6313.4765625
3442.3828125,3457.03125,4091.796875,4946.2890625,6323.2421875
3457.03125,3452.1484375,4077.1484375,4956.0546875,6313.4765625
3461.9140625,3466.796875,4077.1484375,4941.40625,6318.359375
3442.3828125,3447.265625,4082.03125,4946.2890625,6313.4765625
3442.3828125,3442.3828125,4082.03125,4931.640625,6337.890625
3427.734375,3447.265625,4072.265625,4951.171875,6337.890625
3442.3828125,3427.734375,4072.265625,4941.40625,6328.125
3422.8515625,3447.265625,4077.1484375,4936.5234375,6333.0078125
3427.734375,3452.1484375,4057.6171875,4907.2265625,6298.828125
3417.96875,3442.3828125,4067.3828125,4926.7578125,6308.59375
3417.96875,3457.03125,4062.5,4956.0546875,6279.296875
3398.4375,3461.9140625,4038.0859375,4965.8203125,6289.0625
3398.4375,3466.796875,4033.203125,4956.0546875,6269.53125
3403.3203125,3476.5625,4033.203125,4956.0546875,6264.6484375
3398.4375,3486.328125,4038.0859375,4956.0546875,6264.6484375
3388.671875,3471.6796875,4042.96875,4975.5859375,6264.6484375
3403.3203125,3471.6796875,4018.5546875,4975.5859375,6264.6484375
3403.3203125,3476.5625,4013.671875,4980.46875,6240.234375
3383.7890625,3491.2109375,4023.4375,4951.171875,6240.234375
3378.90625,3476.5625,4033.203125,4980.46875,6245.1171875
3383.7890625,3491.2109375,4008.7890625,4975.5859375,6245.1171875
3364.2578125,3486.328125,3994.140625,4985.3515625,6230.46875
3369.140625,3496.09375,4003.90625,4990.234375,6220.703125
3369.140625,3491.2109375,3974.609375,4985.3515625,6250.0
3369.140625,3486.328125,3994.140625,4990.234375,6215.8203125
3374.0234375,3510.7421875,3984.375,5000.0,6206.0546875
3369.140625,3520.5078125,3979.4921875,5009.765625,6206.0546875
3359.375,3515.625,3984.375,5009.765625,6196.2890625
3369.140625,3525.390625,3979.4921875,5029.296875,6206.0546875
3364.2578125,3535.15625,4008.7890625,5034.1796875,6201.171875
3383.7890625,3535.15625,3989.2578125,5019.53125,6191.40625
3354.4921875,3535.15625,3984.375,5039.0625,6186.5234375
3378.90625,3520.5078125,3994.140625,5014.6484375,6186.5234375
3388.671875,3540.0390625,4003.90625,5019.53125,6235.3515625
3383.7890625,3530.2734375,4008.7890625,5009.765625,6196.2890625
3383.7890625,3544.921875,4018.5546875,5019.53125,6206.0546875
3374.0234375,3544.921875,4038.0859375,5024.4140625,6215.8203125
3393.5546875,3530.2734375,4023.4375,5034.1796875,6230.46875
3378.90625,3525.390625,4038.0859375,5029.296875,6240.234375
3393.5546875,3505.859375,4028.3203125,5039.0625,6240.234375
3398.4375,3515.625,4038.0859375,5034.1796875,6240.234375
3408.203125,3496.09375,4038.0859375,5014.6484375,6235.3515625
3422.8515625,3496.09375,4028.3203125,5034.1796875,6210.9375
3417.96875,3496.09375,4042.96875,5004.8828125,6220.703125
3417.96875,3496.09375,4047.8515625,5009.765625,6259.765625
3408.203125,3486.328125,4062.5,4990.234375,6254.8828125
3427.734375,3461.9140625,4062.5,5004.8828125,6259.765625
3432.6171875,3476.5625,4057.6171875,5004.8828125,6269.53125
3393.5546875,3486.328125,4072.265625,4985.3515625,6264.6484375
3432.6171875,3505.859375,4057.6171875,4980.46875,6279.296875
3432.6171875,3471.6796875,4062.5,4970.703125,6289.0625
3442.3828125,3466.796875,4067.3828125,4970.703125,6289.0625
3427.734375,3471.6796875,4106.4453125,4965.8203125,6298.828125
3442.3828125,3471.6796875,4077.1484375,4965.8203125,6264.6484375
3437.5,3466.796875,4082.03125,4960.9375,6298.828125
3452.1484375,3466.796875,4077.1484375,4975.5859375,6313.4765625
3447.265625,3447.265625,4091.796875,4946.2890625,6298.828125
3452.1484375,3457.03125,4072.265625,4951.171875,6313.4765625
3481.4453125,3476.5625,4096.6796875,4951.171875,6308.59375
3442.3828125,3476.5625,4072.265625,4941.40625,6328.125
3432.6171875,3447.265625,4072.265625,4941.40625,6328.125
3427.734375,3447.265625,4062.5,4926.7578125,6333.0078125
3427.734375,3457.03125,4086.9140625,4931.640625,6328.125
3417.96875,3481.4453125,4072.265625,4912.109375,6313.4765625
3413.0859375,3461.9140625,4057.6171875,4926.7578125,6303.7109375
